135,Ariel Detergent,Ariel,9,72.49,618,2025-04-14,1.559,4.722,35-08D141854910,Description for product 135,Contains Allergen5,true,true,2024-10-05 14:54:05.100,2024-10-05 14:54:05.100
136,Pampers Diapers,Pampers,8,46.29,506,2024-12-27,2.278,9.539,C1-24368F1719F5,Description for product 136,Contains Allergen6,true,true,2024-10-05 14:54:05.100,2024-10-05 14:54:05.100
137,Häagen-Dazs Vanilla Ice Cream,Häagen-Dazs,6,14.74,447,2025-05-28,2.786,1.822,45-ACE94EFFA6C2,Description for product 137,Contains Allergen7,true,true,2024-10-05 14:54:05.100,2024-10-05 14:54:05.100
138,Pampers Diapers,Pampers,8,58.20,500,2025-01-23,0.782,8.889,48-8A3C196D6F45,Description for product 138,Contains Allergen8,true,true,2024-10-05 14:54:05.103,2024-10-05 14:54:05.103
139,Häagen-Dazs Vanilla Ice Cream,Häagen-Dazs,6,80.19,90,2025-01-23,4.163,0.371,98-4D5CE15AFB3E,Description for product 139,Contains Allergen9,true,true,2024-10-05 14:54:05.103,2024-10-05 14:54:05.103
140,Angus Beef Steak,Angus,4,80.17,137,2025-04-17,1.013,0.284,83-94B7560E43E6,Description for product 140,Contains Allergen0,true,true,2024-10-05 14:54:05.107,2024-10-05 14:54:05.107
141,Ariel Detergent,Ariel,9,92.22,822,2025-01-08,3.684,3.324,04-2704B448525B,Description for product 141,Contains Allergen1,true,true,2024-10-05 14:54:05.160,2024-10-05 14:54:05.160
142,Pampers Diapers,Pampers,8,38.55,387,2024-12-31,1.289,7.543,65-4C57CAB9FB9C,Description for product 142,Contains Allergen2,true,true,2024-10-05 14:54:05.167,2024-10-05 14:54:05.167
143,Häagen-Dazs Vanilla Ice Cream,Häagen-Dazs,6,3.45,543,2025-08-13,2.762,6.365,22-2D0DE2A35DAB,Description for product 143,Contains Allergen3,true,true,2024-10-05 14:54:05.167,2024-10-05 14:54:05.167
144,Häagen-Dazs Vanilla Ice Cream,Häagen-Dazs,6,86.47,651,2025-01-03,2.000,4.092,E5-F5D8F8DCD647,Description for product 144,Contains Allergen4,true,true,2024-10-05 14:54:05.167,2024-10-05 14:54:05.167
145,Gala Apples,Gala,5,80.08,742,2024-11-02,0.332,4.301,72-C3ED91B9D9BA,Description for product 145,Contains Allergen5,true,true,2024-10-05 14:54:05.170,2024-10-05 14:54:05.170
146,Pampers Diapers,Pampers,8,91.17,833,2025-07-19,3.600,4.471,2E-71DE794801D9,Description for product 146,Contains Allergen6,true,true,2024-10-05 14:54:05.170,2024-10-05 14:54:05.170
147,Bimbo Whole Wheat Bread,Bimbo,3,45.22,630,2025-07-06,1.603,10.033,10-B18EF95F9473,Description for product 147,Contains Allergen7,true,true,2024-10-05 14:54:05.173,2024-10-05 14:54:05.173
148,Nestlé Whole Milk,Nestlé,2,50.52,658,2025-07-21,1.913,4.618,7C-F4A757849B8A,Description for product 148,Contains Allergen8,true,true,2024-10-05 14:54:05.173,2024-10-05 14:54:05.173
149,Nestlé Whole Milk,Nestlé,2,49.25,592,2025-09-03,4.902,6.691,6E-E9B91D3238A8,Description for product 149,Contains Allergen9,true,true,2024-10-05 14:54:05.173,2024-10-05 14:54:05.173
150,Pampers Diapers,Pampers,8,96.80,517,2025-09-11,1.506,7.560,9B-D5D174CC3543,Description for product 150,Contains Allergen0,true,true,2024-10-05 14:54:05.177,2024-10-05 14:54:05.177
151,Pampers Diapers,Pampers,8,44.01,722,2025-02-15,2.190,5.687,8A-18AD1F593990,Description for product 151,Contains Allergen1,true,true,2024-10-05 14:54:05.177,2024-10-05 14:54:05.177
152,Coca-Cola Zero,Coca-Cola,1,10.98,929,2024-10-06,4.045,10.019,83-1C7B0066C734,Description for product 152,Contains Allergen2,true,true,2024-10-05 14:54:05.180,2024-10-05 14:54:05.180
153,Häagen-Dazs Vanilla Ice Cream,Häagen-Dazs,6,14.31,326,2025-08-18,3.231,9.020,3C-BE41410CD3F1,Description for product 153,Contains Allergen3,true,true,2024-10-05 14:54:05.180,2024-10-05 14:54:05.180
154,Lays Potato Chips,Lays,7,24.36,593,2024-11-01,1.890,7.803,68-F3E5B31F6CDF,Description for product 154,Contains Allergen4,true,true,2024-10-05 14:54:05.180,2024-10-05 14:54:05.180
155,Angus Beef Steak,Angus,4,89.97,982,2025-07-06,2.290,5.117,2B-F479BBD3775F,Description for product 155,Contains Allergen5,true,true,2024-10-05 14:54:05.180,2024-10-05 14:54:05.180
156,Dove Shampoo,Dove,10,93.83,464,2025-05-14,4.066,2.770,B5-CA7C158BEBCE,Description for product 156,Contains Allergen6,true,true,2024-10-05 14:54:05.183,2024-10-05 14:54:05.183
157,Gala Apples,Gala,5,93.33,714,2025-02-27,1.470,3.896,20-CC71133C74D1,Description for product 157,Contains Allergen7,true,true,2024-10-05 14:54:05.183,2024-10-05 14:54:05.183
158,Angus Beef Steak,Angus,4,14.76,499,2025-03-25,1.208,1.214,41-8408F28260EF,Description for product 158,Contains Allergen8,true,true,2024-10-05 14:54:05.187,2024-10-05 14:54:05.187
159,Bimbo Whole Wheat Bread,Bimbo,3,58.13,762,2025-03-07,2.302,3.525,A3-17C23182FFDE,Description for product 159,Contains Allergen9,true,true,2024-10-05 14:54:05.187,2024-10-05 14:54:05.187
160,Dove Shampoo,Dove,10,61.22,488,2025-08-07,3.775,7.955,07-5682A2287910,Description for product 160,Contains Allergen0,true,true,2024-10-05 14:54:05.190,2024-10-05 14:54:05.190
161,Nestlé Whole Milk,Nestlé,2,72.00,678,2024-12-07,0.189,8.996,B6-4B5B688A0A8A,Description for product 161,Contains Allergen1,true,true,2024-10-05 14:54:05.190,2024-10-05 14:54:05.190
162,Lays Potato Chips,Lays,7,27.98,780,2024-11-18,4.083,0.795,12-76DABB223540,Description for product 162,Contains Allergen2,true,true,2024-10-05 14:54:05.190,2024-10-05 14:54:05.190
163,Angus Beef Steak,Angus,4,8.63,665,2025-01-31,1.179,3.950,EF-1FC99016B5EA,Description for product 163,Contains Allergen3,true,true,2024-10-05 14:54:05.190,2024-10-05 14:54:05.190
164,Pampers Diapers,Pampers,8,17.01,80,2024-12-20,3.027,2.923,05-722D1F889341,Description for product 164,Contains Allergen4,true,true,2024-10-05 14:54:05.193,2024-10-05 14:54:05.193
165,Gala Apples,Gala,5,49.87,873,2025-05-10,3.816,6.566,9C-81FCA5328A9F,Description for product 165,Contains Allergen5,true,true,2024-10-05 14:54:05.193,2024-10-05 14:54:05.193
166,Nestlé Whole Milk,Nestlé,2,5.29,8,2025-09-21,1.465,1.322,91-412CE697D066,Description for product 166,Contains Allergen6,true,true,2024-10-05 14:54:05.193,2024-10-05 14:54:05.193
167,Ariel Detergent,Ariel,9,55.01,395,2024-11-24,1.973,9.690,5A-E19936A324CF,Description for product 167,Contains Allergen7,true,true,2024-10-05 14:54:05.197,2024-10-05 14:54:05.197
168,Nestlé Whole Milk,Nestlé,2,73.45,824,2025-01-20,3.362,2.074,C2-0A8C7A45D4F1,Description for product 168,Contains Allergen8,true,true,2024-10-05 14:54:05.197,2024-10-05 14:54:05.197
169,Coca-Cola Zero,Coca-Cola,1,30.75,630,2025-05-01,0.807,2.048,02-2109997B71F5,Description for product 169,Contains Allergen9,true,true,2024-10-05 14:54:05.200,2024-10-05 14:54:05.200
170,Dove Shampoo,Dove,10,30.31,35,2025-01-18,0.185,2.834,97-F668418ECE0D,Description for product 170,Contains Allergen0,true,true,2024-10-05 14:54:05.200,2024-10-05 14:54:05.200
171,Ariel Detergent,Ariel,9,60.72,450,2025-02-05,0.900,3.756,52-8DF6132F0CB8,Description for product 171,Contains Allergen1,true,true,2024-10-05 14:54:05.200,2024-10-05 14:54:05.200
172,Bimbo Whole Wheat Bread,Bimbo,3,43.20,462,2025-06-30,3.023,9.801,6F-D303731FD8A9,Description for product 172,Contains Allergen2,true,true,2024-10-05 14:54:05.203,2024-10-05 14:54:05.203
173,Gala Apples,Gala,5,9.58,14,2024-12-12,3.023,8.850,CA-DDD43010524B,Description for product 173,Contains Allergen3,true,true,2024-10-05 14:54:05.203,2024-10-05 14:54:05.203
174,Angus Beef Steak,Angus,4,32.61,666,2025-08-19,0.260,0.824,7B-4C925AD83DA1,Description for product 174,Contains Allergen4,true,true,2024-10-05 14:54:05.207,2024-10-05 14:54:05.207
175,Häagen-Dazs Vanilla Ice Cream,Häagen-Dazs,6,4.36,56,2024-10-25,2.499,8.421,33-A9323895CCAC,Description for product 175,Contains Allergen5,true,true,2024-10-05 14:54:05.207,2024-10-05 14:54:05.207
176,Nestlé Whole Milk,Nestlé,2,1.08,853,2025-08-11,0.709,6.425,61-79FA2433C54F,Description for product 176,Contains Allergen6,true,true,2024-10-05 14:54:05.210,2024-10-05 14:54:05.210
177,Dove Shampoo,Dove,10,9.50,941,2025-10-01,1.737,6.222,CA-3BC0554A3C0C,Description for product 177,Contains Allergen7,true,true,2024-10-05 14:54:05.210,2024-10-05 14:54:05.210
178,Dove Shampoo,Dove,10,27.01,239,2025-05-05,1.105,7.900,21-C043CABF1ACD,Description for product 178,Contains Allergen8,true,true,2024-10-05 14:54:05.210,2024-10-05 14:54:05.210
179,Nestlé Whole Milk,Nestlé,2,36.18,252,2024-10-22,1.637,3.042,49-225205A9A5AA,Description for product 179,Contains Allergen9,true,true,2024-10-05 14:54:05.213,2024-10-05 14:54:05.213
180,M&M's Chocolates,M&M's,7,54.91,976,2025-02-16,4.652,3.260,A3-972DC60F0873,Description for product 180,Contains Allergen0,true,true,2024-10-05 14:54:05.213,2024-10-05 14:54:05.213
181,Banana Chips,Banana,7,98.95,377,2025-03-01,1.150,2.757,88-A096C71906F8,Description for product 181,Contains Allergen1,true,true,2024-10-05 14:54:05.213,2024-10-05 14:54:05.213
182,Dove Shampoo,Dove,10,46.82,184,2025-06-28,0.134,7.275,4D-95B38579381A,Description for product 182,Contains Allergen2,true,true,2024-10-05 14:54:05.217,2024-10-05 14:54:05.217
183,Gala Apples,Gala,5,19.33,967,2025-02-12,1.895,1.145,30-F60E1FC72162,Description for product 183,Contains Allergen3,true,true,2024-10-05 14:54:05.217,2024-10-05 14:54:05.217
184,Dove Shampoo,Dove,10,23.71,714,2025-05-30,5.048,2.155,BB-A52AD5434463,Description for product 184,Contains Allergen4,true,true,2024-10-05 14:54:05.220,2024-10-05 14:54:05.220
185,Nestlé Whole Milk,Nestlé,2,94.68,632,2025-02-22,1.777,2.287,74-8C8583D58D10,Description for product 185,Contains Allergen5,true,true,2024-10-05 14:54:05.220,2024-10-05 14:54:05.220
186,Gala Apples,Gala,5,34.65,969,2024-12-18,1.665,8.206,87-75F3876C5F27,Description for product 186,Contains Allergen6,true,true,2024-10-05 14:54:05.220,2024-10-05 14:54:05.220
187,Bimbo Whole Wheat Bread,Bimbo,3,54.18,47,2025-04-18,1.004,8.413,2A-F26C8F4DBAAE,Description for product 187,Contains Allergen7,true,true,2024-10-05 14:54:05.220,2024-10-05 14:54:05.220
188,Angus Beef Steak,Angus,4,10.34,916,2024-11-02,3.894,5.045,6B-A1C53409FEAC,Description for product 188,Contains Allergen8,true,true,2024-10-05 14:54:05.223,2024-10-05 14:54:05.223
189,Lays Potato Chips,Lays,7,42.03,318,2024-11-29,3.780,1.015,0C-48279EAFEE17,Description for product 189,Contains Allergen9,true,true,2024-10-05 14:54:05.223,2024-10-05 14:54:05.223
190,Nestlé Whole Milk,Nestlé,2,41.42,381,2025-06-03,4.622,6.449,12-C82A52D3F63B,Description for product 190,Contains Allergen0,true,true,2024-10-05 14:54:05.223,2024-10-05 14:54:05.223
191,Ariel Detergent,Ariel,9,93.26,963,2025-06-10,1.899,2.381,44-A20DF3B0616A,Description for product 191,Contains Allergen1,true,true,2024-10-05 14:54:05.227,2024-10-05 14:54:05.227
192,Ariel Detergent,Ariel,9,27.41,257,2025-07-24,2.387,6.675,22-00E81700966E,Description for product 192,Contains Allergen2,true,true,2024-10-05 14:54:05.227,2024-10-05 14:54:05.227
193,Häagen-Dazs Vanilla Ice Cream,Häagen-Dazs,6,41.49,108,2025-04-30,1.331,2.556,12-C5F4900EB840,Description for product 193,Contains Allergen3,true,true,2024-10-05 14:54:05.230,2024-10-05 14:54:05.230
194,Gala Apples,Gala,5,42.99,913,2024-12-04,1.628,9.290,A9-A5AE19A2D536,Description for product 194,Contains Allergen4,true,true,2024-10-05 14:54:05.230,2024-10-05 14:54:05.230
195,Pampers Diapers,Pampers,8,92.15,618,2024-11-16,3.927,6.689,89-0FEA72F3041D,Description for product 195,Contains Allergen5,true,true,2024-10-05 14:54:05.230,2024-10-05 14:54:05.230
196,Angus Beef Steak,Angus,4,42.99,862,2024-12-20,3.196,7.019,82-928CCA96AA13,Description for product 196,Contains Allergen6,true,true,2024-10-05 14:54:05.230,2024-10-05 14:54:05.230
197,Dove Shampoo,Dove,10,45.80,60,2024-12-28,4.550,2.286,70-F8E47C5259B3,Description for product 197,Contains Allergen7,true,true,2024-10-05 14:54:05.230,2024-10-05 14:54:05.230
198,Coca-Cola Zero,Coca-Cola,1,37.96,460,2025-07-12,2.814,8.668,E2-502184B48D29,Description for product 198,Contains Allergen8,true,true,2024-10-05 14:54:05.233,2024-10-05 14:54:05.233
199,Nestlé Whole Milk,Nestlé,2,77.15,81,2025-04-22,0.713,6.683,63-12771E006F1D,Description for product 199,Contains Allergen9,true,true,2024-10-05 14:54:05.233,2024-10-05 14:54:05.233
200,Lays Potato Chips,Lays,7,46.03,68,2025-07-05,4.212,1.629,CC-2AA4CDD58557,Description for product 200,Contains Allergen0,true,true,2024-10-05 14:54:05.233,2024-10-05 14:54:05.233
201,Lays Potato Chips,Lays,7,14.75,859,2025-08-13,3.041,5.745,6C-3405A4ADE854,Description for product 201,Contains Allergen1,true,true,2024-10-05 14:54:05.237,2024-10-05 14:54:05.237
202,Pampers Diapers,Pampers,8,70.70,366,2025-07-19,0.157,5.427,1E-37F9B13DAB2C,Description for product 202,Contains Allergen2,true,true,2024-10-05 14:54:05.237,2024-10-05 14:54:05.237
203,Häagen-Dazs Vanilla Ice Cream,Häagen-Dazs,6,98.14,519,2025-07-26,3.394,3.639,95-F63C1121201A,Description for product 203,Contains Allergen3,true,true,2024-10-05 14:54:05.237,2024-10-05 14:54:05.237
204,Dove Shampoo,Dove,10,38.68,806,2024-11-02,1.591,9.015,E1-5A30A1F3B14A,Description for product 204,Contains Allergen4,true,true,2024-10-05 14:54:05.240,2024-10-05 14:54:05.240
205,Gala Apples,Gala,5,52.37,559,2025-01-18,4.716,7.860,B8-530BA6C1AEA4,Description for product 205,Contains Allergen5,true,true,2024-10-05 14:54:05.240,2024-10-05 14:54:05.240
206,Häagen-Dazs Vanilla Ice Cream,Häagen-Dazs,6,56.17,437,2025-08-04,2.687,4.103,E5-0F1C670536DF,Description for product 206,Contains Allergen6,true,true,2024-10-05 14:54:05.240,2024-10-05 14:54:05.240
207,Gala Apples,Gala,5,37.70,356,2025-06-23,2.338,9.780,D0-645D9C3C2884,Description for product 207,Contains Allergen7,true,true,2024-10-05 14:54:05.240,2024-10-05 14:54:05.240
208,Lays Potato Chips,Lays,7,48.22,760,2024-10-27,0.561,5.646,8F-92D74FCB1780,Description for product 208,Contains Allergen8,true,true,2024-10-05 14:54:05.240,2024-10-05 14:54:05.240
209,Pampers Diapers,Pampers,8,75.53,895,2025-08-12,3.915,0.871,28-A5A2CE979DB9,Description for product 209,Contains Allergen9,true,true,2024-10-05 14:54:05.243,2024-10-05 14:54:05.243
210,Pampers Diapers,Pampers,8,85.99,642,2025-07-16,2.414,5.863,C9-43B47B241A77,Description for product 210,Contains Allergen0,true,true,2024-10-05 14:54:05.243,2024-10-05 14:54:05.243
211,Häagen-Dazs Vanilla Ice Cream,Häagen-Dazs,6,66.04,836,2024-11-17,3.285,3.522,1B-C3B73C61EA39,Description for product 211,Contains Allergen1,true,true,2024-10-05 14:54:05.243,2024-10-05 14:54:05.243
212,Lays Potato Chips,Lays,7,37.33,669,2024-10-27,1.192,7.101,B6-4E228ECE4CB1,Description for product 212,Contains Allergen2,true,true,2024-10-05 14:54:05.247,2024-10-05 14:54:05.247
213,Lays Potato Chips,Lays,7,24.49,550,2025-03-04,1.001,2.755,7F-7F3A96596126,Description for product 213,Contains Allergen3,true,true,2024-10-05 14:54:05.247,2024-10-05 14:54:05.247
214,Bimbo Whole Wheat Bread,Bimbo,3,14.29,425,2025-09-27,1.211,2.773,D7-F848EAD83660,Description for product 214,Contains Allergen4,true,true,2024-10-05 14:54:05.247,2024-10-05 14:54:05.247
215,Gala Apples,Gala,5,97.99,807,2025-07-19,2.622,5.679,6D-C7E3B2DB3368,Description for product 215,Contains Allergen5,true,true,2024-10-05 14:54:05.250,2024-10-05 14:54:05.250
216,Angus Beef Steak,Angus,4,81.99,56,2025-01-24,1.684,6.956,13-92FD795BF4E5,Description for product 216,Contains Allergen6,true,true,2024-10-05 14:54:05.250,2024-10-05 14:54:05.250
217,Ariel Detergent,Ariel,9,88.21,325,2025-10-01,0.923,7.113,29-E49DFED584E0,Description for product 217,Contains Allergen7,true,true,2024-10-05 14:54:05.250,2024-10-05 14:54:05.250
218,Ariel Detergent,Ariel,9,2.94,602,2025-05-15,0.927,6.597,BB-3DDD8CFDC198,Description for product 218,Contains Allergen8,true,true,2024-10-05 14:54:05.250,2024-10-05 14:54:05.250
219,Häagen-Dazs Vanilla Ice Cream,Häagen-Dazs,6,39.29,694,2025-03-02,0.665,1.445,9E-0A5C82A371DB,Description for product 219,Contains Allergen9,true,true,2024-10-05 14:54:05.253,2024-10-05 14:54:05.253
220,Lays Potato Chips,Lays,7,4.04,320,2025-06-29,1.643,7.399,D6-6544C3EA488B,Description for product 220,Contains Allergen0,true,true,2024-10-05 14:54:05.253,2024-10-05 14:54:05.253
221,Nestlé Whole Milk,Nestlé,2,30.32,82,2025-04-15,4.771,5.541,44-4894A4EB5C16,Description for product 221,Contains Allergen1,true,true,2024-10-05 14:54:05.257,2024-10-05 14:54:05.257
222,Lays Potato Chips,Lays,7,94.37,819,2025-01-09,4.634,9.899,36-D10C5040E081,Description for product 222,Contains Allergen2,true,true,2024-10-05 14:54:05.257,2024-10-05 14:54:05.257
223,Bimbo Whole Wheat Bread,Bimbo,3,25.36,62,2025-01-20,4.863,8.565,02-FDA1587ABCDA,Description for product 223,Contains Allergen3,true,true,2024-10-05 14:54:05.257,2024-10-05 14:54:05.257
224,Ariel Detergent,Ariel,9,25.44,697,2025-06-09,4.781,0.857,AE-2D2474EC2D6F,Description for product 224,Contains Allergen4,true,true,2024-10-05 14:54:05.260,2024-10-05 14:54:05.260
225,Lays Potato Chips,Lays,7,31.91,481,2025-05-06,3.078,8.102,2F-142852DD629C,Description for product 225,Contains Allergen5,true,true,2024-10-05 14:54:05.260,2024-10-05 14:54:05.260
226,Angus Beef Steak,Angus,4,91.64,129,2025-09-12,4.264,5.458,54-507555D8FF84,Description for product 226,Contains Allergen6,true,true,2024-10-05 14:54:05.260,2024-10-05 14:54:05.260
227,Nestlé Whole Milk,Nestlé,2,50.95,566,2025-09-18,1.112,7.184,06-4C5D954593D0,Description for product 227,Contains Allergen7,true,true,2024-10-05 14:54:05.260,2024-10-05 14:54:05.260
228,Coca-Cola Zero,Coca-Cola,1,51.66,780,2025-02-13,3.820,5.511,7B-15FB7F1E0838,Description for product 228,Contains Allergen8,true,true,2024-10-05 14:54:05.263,2024-10-05 14:54:05.263
229,Coca-Cola Zero,Coca-Cola,1,14.90,466,2025-02-20,0.570,5.764,C4-607682A18CF3,Description for product 229,Contains Allergen9,true,true,2024-10-05 14:54:05.263,2024-10-05 14:54:05.263
230,Häagen-Dazs Vanilla Ice Cream,Häagen-Dazs,6,51.31,68,2025-09-14,4.552,6.526,22-EC697D950C1A,Description for product 230,Contains Allergen0,true,true,2024-10-05 14:54:05.263,2024-10-05 14:54:05.263
231,Ariel Detergent,Ariel,9,25.18,345,2025-02-03,3.104,7.545,95-94FAF1873E08,Description for product 231,Contains Allergen1,true,true,2024-10-05 14:54:05.263,2024-10-05 14:54:05.263
232,Coca-Cola Zero,Coca-Cola,1,5.70,867,2025-06-21,1.547,9.086,DE-B64BFF395BC8,Description for product 232,Contains Allergen2,true,true,2024-10-05 14:54:05.267,2024-10-05 14:54:05.267
233,Bimbo Whole Wheat Bread,Bimbo,3,79.64,245,2025-04-30,4.960,2.163,BE-7905B156379B,Description for product 233,Contains Allergen3,true,true,2024-10-05 14:54:05.267,2024-10-05 14:54:05.267
234,Nestlé Whole Milk,Nestlé,2,21.80,577,2025-07-14,4.683,6.839,0E-1229142D68BF,Description for product 234,Contains Allergen4,true,true,2024-10-05 14:54:05.267,2024-10-05 14:54:05.267
235,Lays Potato Chips,Lays,7,34.27,636,2025-01-24,4.054,4.803,85-A78DD9AB1CAA,Description for product 235,Contains Allergen5,true,true,2024-10-05 14:54:05.270,2024-10-05 14:54:05.270
236,Nestlé Whole Milk,Nestlé,2,79.21,216,2025-03-12,4.999,3.614,A0-8E588CDF0D2C,Description for product 236,Contains Allergen6,true,true,2024-10-05 14:54:05.270,2024-10-05 14:54:05.270
237,Dawn Dish Soap,Dawn,9,70.09,55,2024-11-06,0.545,9.338,69-3178DE943744,Description for product 237,Contains Allergen7,true,true,2024-10-05 14:54:05.270,2024-10-05 14:54:05.270
238,Lays Potato Chips,Lays,7,80.66,571,2025-01-19,2.265,3.489,50-34AB841FB8E8,Description for product 238,Contains Allergen8,true,true,2024-10-05 14:54:05.270,2024-10-05 14:54:05.270
239,Green Giant Mixed Vegetables,Green,6,83.33,72,2024-12-18,0.729,2.868,4C-13AA627A207C,Description for product 239,Contains Allergen9,true,true,2024-10-05 14:54:05.273,2024-10-05 14:54:05.273
240,Angus Beef Steak,Angus,4,4.43,412,2025-05-28,4.465,5.334,7D-99927B391621,Description for product 240,Contains Allergen0,true,true,2024-10-05 14:54:05.273,2024-10-05 14:54:05.273
241,Dove Shampoo,Dove,10,75.08,743,2025-04-07,3.395,9.878,08-A6CD874F996B,Description for product 241,Contains Allergen1,true,true,2024-10-05 14:54:05.273,2024-10-05 14:54:05.273
242,Bimbo Whole Wheat Bread,Bimbo,3,60.71,459,2025-08-08,5.005,0.358,4A-618DEBCD43EB,Description for product 242,Contains Allergen2,true,true,2024-10-05 14:54:05.273,2024-10-05 14:54:05.273
243,Lays Potato Chips,Lays,7,30.17,805,2024-10-23,2.984,8.885,E6-EDE03310E9C9,Description for product 243,Contains Allergen3,true,true,2024-10-05 14:54:05.277,2024-10-05 14:54:05.277
244,Bimbo Whole Wheat Bread,Bimbo,3,54.29,321,2025-05-13,1.360,7.581,C0-C15D1660C133,Description for product 244,Contains Allergen4,true,true,2024-10-05 14:54:05.277,2024-10-05 14:54:05.277
